
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Home Run Baker,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,69,234,30,65,7,36,1,.278,.771
Bullet Joe Bush,2,6,0,1,0,0,0,1,0,0,.167,.167,.167,.333,0,0,0,39,95,15,31,0,12,0,.326,.779
Joe Dugan,5,20,4,5,1,0,0,0,0,1,.250,.286,.300,.586,0,0,0,*144,593,89,170,6,63,3,.287,.701
Waite Hoyt,2,2,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,0,0,0,37,92,4,20,0,6,0,.217,.540
Sad Sam Jones,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,45,87,14,23,1,8,1,.264,.749
Carl Mays,1,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,35,92,7,23,0,7,0,.250,.549
Norm McMillan,1,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,33,78,7,20,0,11,4,.256,.630
Mike McNally,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,52,143,20,36,0,18,3,.252,.625
Bob Meusel,5,20,2,6,1,0,0,2,1,3,.300,.333,.350,.683,1,0,0,121,473,61,151,16,84,13,.319,.898
Wally Pipp,5,21,0,6,1,0,0,3,0,2,.286,.286,.333,.619,1,0,0,152,577,96,190,9,90,7,.329,.859
Babe Ruth,5,17,1,2,1,0,0,1,2,3,.118,.250,.176,.426,0,1,0,110,406,94,128,35,96,2,.315,1.106
Wally Schang,5,16,0,3,1,0,0,0,0,3,.188,.188,.250,.438,0,0,0,124,408,46,130,1,53,12,.319,.816
Everett Scott,5,14,0,2,0,0,0,1,1,0,.143,.200,.143,.343,0,0,0,154,557,64,150,3,45,2,.269,.649
Bob Shawkey,1,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,39,115,12,21,1,12,0,.183,.429
Elmer Smith,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,,*94,258,44,71,7,37,0,.275,.802
Aaron Ward,5,13,3,2,0,0,2,3,3,3,.154,.313,.615,.928,0,0,1,154,558,69,149,7,68,6,.267,.685
Whitey Witt,5,18,1,4,1,1,0,0,1,2,.222,.263,.389,.652,0,0,0,140,528,98,157,4,40,5,.297,.763
Totals,53,158,11,32,6,1,2,11,8,20,.203,.250,.291,.541,2,1,,154,5245,758,1504,95,,62,.287,.765
