
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Dick Bartell,5,21,3,5,1,0,0,1,0,3,.238,.238,.286,.524,0,0,3,128,516,91,158,14,62,5,.306,.836
Wally Berger,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,*89,312,54,89,17,65,3,.285,.886
Don Brennan,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,*16,6,0,0,0,0,0,.000,.143
Lou Chiozza,2,7,0,2,0,0,0,0,1,1,.286,.375,.286,.661,0,0,1,117,439,49,102,4,29,6,.232,.560
Dick Coffman,2,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,42,19,1,7,0,2,0,.368,.842
Harry Danning,3,12,0,3,1,0,0,2,0,2,.250,.250,.333,.583,0,0,0,93,292,30,84,8,51,0,.288,.770
Harry Gumbert,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,34,72,3,13,1,5,0,.181,.414
Carl Hubbell,2,6,1,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,39,97,4,21,0,6,0,.216,.474
Hank Leiber,3,11,2,4,0,0,0,2,1,1,.364,.417,.364,.780,0,0,0,51,184,24,54,4,32,1,.293,.776
Sam Leslie,2,1,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0,0,,72,191,25,59,3,30,1,.309,.794
Gus Mancuso,3,8,0,0,0,0,0,1,0,1,.000,.000,.000,.000,0,0,0,86,287,30,80,4,39,1,.279,.706
Johnny McCarthy,5,19,1,4,1,0,0,1,1,2,.211,.250,.263,.513,0,0,2,114,420,53,117,10,65,2,.279,.732
Cliff Melton,3,2,0,0,0,0,0,0,1,1,.000,.333,.000,.333,0,0,1,46,82,3,10,0,5,0,.122,.254
Jo-Jo Moore,5,23,1,9,1,0,0,1,0,1,.391,.391,.435,.826,0,0,0,142,580,89,180,6,57,7,.310,.804
Mel Ott,5,20,1,4,0,0,1,3,1,4,.200,.238,.350,.588,0,0,1,151,545,99,160,31,95,7,.294,.931
Jimmy Ripple,5,17,2,5,0,0,0,0,3,1,.294,.400,.294,.694,0,1,0,121,426,70,135,5,66,3,.317,.782
Blondy Ryan,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,21,75,10,18,1,13,0,.240,.643
Hal Schumacher,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,45,81,9,18,2,7,0,.222,.571
Al Smith,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,33,25,1,3,0,0,0,.120,.240
Burgess Whitehead,5,16,1,4,2,0,0,0,2,0,.250,.333,.375,.708,1,0,1,152,574,64,164,5,52,7,.286,.682
Totals,61,169,12,40,6,0,1,12,11,21,.237,.283,.290,.573,1,1,,152,5329,732,1484,111,,45,.278,.737
