
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Luis Arroyo,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,29,5,0,0,0,1,0,.000,.167
Yogi Berra,7,22,6,7,0,0,1,8,2,0,.318,.375,.455,.830,0,0,0,120,359,46,99,15,62,2,.276,.792
Johnny Blanchard,5,11,2,5,2,0,0,2,0,0,.455,.455,.636,1.091,0,0,0,53,99,8,24,4,14,0,.242,.707
Clete Boyer,4,12,1,3,2,1,0,1,0,1,.250,.250,.583,.833,0,0,0,124,393,54,95,14,46,2,.242,.690
Bob Cerv,4,14,1,5,0,0,0,0,0,3,.357,.357,.357,.714,0,0,1,*110,294,46,74,14,40,0,.252,.795
Jim Coates,3,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,35,48,10,12,0,6,0,.250,.627
Joe DeMaestri,4,2,1,1,0,0,0,0,0,1,.500,.500,.500,1.000,0,0,0,49,35,8,8,0,2,0,.229,.486
Art Ditmar,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,36,69,2,11,0,2,0,.159,.394
Ryne Duren,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,42,6,0,0,0,0,0,.000,.000
Whitey Ford,2,8,1,2,0,0,0,2,0,2,.250,.250,.250,.500,0,0,0,33,53,4,8,0,3,0,.151,.463
Eli Grba,1,0,0,0,0,0,0,0,0,0,,,,,0,0,,27,21,1,5,1,1,0,.238,.685
Elston Howard,5,13,4,6,1,1,1,4,1,4,.462,.533,.923,1.456,0,0,0,107,323,29,79,6,39,3,.245,.651
Tony Kubek,7,30,6,10,1,0,0,3,2,2,.333,.394,.367,.761,0,1,3,147,568,77,155,14,62,3,.273,.713
Dale Long,3,3,0,1,0,0,0,0,0,0,.333,.333,.333,.667,0,0,,*63,95,10,24,6,16,0,.253,.831
Hector Lopez,3,7,0,3,0,0,0,0,0,0,.429,.429,.429,.857,0,0,0,131,408,66,116,9,42,1,.284,.775
Duke Maas,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,35,6,0,0,0,0,0,.000,.000
Mickey Mantle,7,25,8,10,1,0,3,11,8,9,.400,.545,.800,1.345,0,1,0,153,527,119,145,40,94,14,.275,.957
Roger Maris,7,30,6,8,1,0,2,2,2,4,.267,.313,.500,.813,0,0,1,136,499,98,141,39,112,2,.283,.952
Gil McDougald,6,18,4,5,1,0,0,2,2,3,.278,.350,.333,.683,0,0,1,119,337,54,87,8,34,2,.258,.737
Bobby Richardson,7,30,8,11,2,2,1,12,1,1,.367,.387,.667,1.054,0,0,2,150,460,45,116,1,26,6,.252,.601
Bobby Shantz,3,3,0,1,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,43,10,1,1,0,0,0,.100,.282
Bill Skowron,7,32,7,12,2,0,2,6,0,6,.375,.364,.625,.989,0,0,0,146,538,63,166,26,91,2,.309,.881
Bill Stafford,2,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,12,22,0,1,0,1,0,.045,.091
Ralph Terry,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,35,49,1,6,0,1,0,.122,.283
Bob Turley,2,4,0,1,0,0,0,1,0,1,.250,.250,.250,.500,0,0,0,34,55,4,4,0,1,0,.073,.196
Totals,97,269,55,91,13,4,10,54,18,40,.338,.383,.528,.911,0,2,,155,5290,746,1377,193,,37,.260,.755
