
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Tiny Bonham,1,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,28,76,5,15,0,2,0,.197,.448
Hank Borowy,1,2,1,1,1,0,0,0,0,1,.500,.500,1.000,1.500,0,0,0,29,74,2,15,0,7,0,.203,.537
Spud Chandler,2,6,0,1,0,0,0,0,0,2,.167,.167,.167,.333,0,0,0,30,97,9,25,2,7,0,.258,.658
Frankie Crosetti,5,18,4,5,0,0,0,1,2,3,.278,.350,.278,.628,1,0,3,95,348,36,81,2,20,4,.233,.596
Bill Dickey,5,18,1,5,0,0,1,4,2,2,.278,.350,.444,.794,0,0,0,85,242,29,85,4,33,2,.351,.937
Nick Etten,5,19,0,2,0,0,0,2,1,2,.105,.150,.105,.255,0,0,1,154,583,78,158,14,107,3,.271,.775
Joe Gordon,5,17,2,4,1,0,1,2,3,3,.235,.350,.471,.821,0,0,0,152,543,82,135,17,69,4,.249,.778
Billy Johnson,5,20,3,6,1,1,0,3,0,3,.300,.300,.450,.750,0,0,1,155,592,70,166,5,94,3,.280,.710
Charlie Keller,5,18,3,4,0,1,0,2,2,5,.222,.300,.333,.633,1,0,0,141,512,97,139,31,86,7,.271,.922
Johnny Lindell,4,9,1,1,0,0,0,0,1,4,.111,.200,.111,.311,0,0,0,122,441,53,108,4,51,2,.245,.694
Bud Metheny,2,8,0,1,0,0,0,0,0,2,.125,.125,.125,.250,0,0,0,103,360,51,94,9,36,2,.261,.731
Johnny Murphy,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,37,19,1,1,0,0,0,.053,.105
Marius Russo,1,3,1,2,2,0,0,0,1,1,.667,.750,1.333,2.083,0,0,0,24,31,4,6,0,2,0,.194,.512
Tuck Stainback,5,17,0,3,0,0,0,0,0,2,.176,.176,.176,.353,0,0,0,71,231,31,60,0,10,3,.260,.609
Snuffy Stirnweiss,1,1,1,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,83,274,34,60,1,25,11,.219,.622
Roy Weatherly,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,77,280,37,74,7,28,4,.264,.700
Totals,50,159,17,35,5,2,2,14,12,30,.220,.275,.314,.589,2,0,,155,5282,669,1350,100,,46,.256,.713
