
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Yogi Berra,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,64,147,20,43,8,28,1,.293,.856
Johnny Blanchard,1,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,76,218,22,49,16,45,0,.225,.768
Jim Bouton,1,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,40,83,0,6,0,5,0,.072,.168
Clete Boyer,4,13,0,1,0,0,0,0,1,6,.077,.143,.077,.220,0,0,0,152,557,59,140,12,54,4,.251,.657
Harry Bright,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,,*61,158,15,37,7,23,0,.234,.706
Al Downing,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,24,58,4,6,0,2,0,.103,.285
Whitey Ford,2,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,38,92,5,13,1,4,2,.141,.390
Steve Hamilton,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,*37,14,2,4,0,2,0,.286,.714
Elston Howard,4,15,0,5,0,0,0,1,0,3,.333,.333,.333,.667,0,0,0,135,487,75,140,28,85,0,.287,.869
Tony Kubek,4,16,1,3,0,0,0,0,0,3,.188,.188,.188,.375,0,0,0,135,557,72,143,7,44,4,.257,.637
Phil Linz,3,3,0,1,0,0,0,0,0,1,.333,.333,.333,.667,0,0,,72,186,22,50,2,12,1,.269,.678
Hector Lopez,3,8,1,2,2,0,0,0,0,1,.250,.250,.500,.750,0,0,0,130,433,54,108,14,52,1,.249,.699
Mickey Mantle,4,15,1,2,0,0,1,1,1,5,.133,.188,.333,.521,0,0,0,65,172,40,54,15,35,2,.314,1.063
Roger Maris,2,5,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,90,312,53,84,23,53,1,.269,.887
Joe Pepitone,4,13,0,2,0,0,0,0,1,3,.154,.267,.154,.421,0,0,1,157,580,79,157,27,89,3,.271,.752
Hal Reniff,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,48,15,0,0,0,0,0,.000,.118
Bobby Richardson,4,14,0,3,1,0,0,0,1,3,.214,.267,.286,.552,0,0,0,151,630,72,167,3,48,15,.265,.624
Ralph Terry,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,40,87,2,7,0,3,0,.080,.180
Tom Tresh,4,15,1,3,0,0,1,2,1,6,.200,.250,.400,.650,0,0,0,145,520,91,140,25,71,3,.269,.857
Stan Williams,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,29,49,2,5,0,5,0,.102,.317
Totals,50,129,4,22,3,0,2,4,5,37,.171,.207,.240,.448,0,0,,161,5506,714,1387,188,,42,.252,.711
