
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Alfredo Aceves,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,43,2,0,0,0,0,0,.000,.000
Brian Bruney,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,44,0,0,0,0,0,0,,
A.J. Burnett,2,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,33,5,0,1,0,0,0,.200,.400
Melky Cabrera,4,13,1,2,0,0,0,0,0,3,.154,.154,.154,.308,0,0,0,154,485,66,133,13,68,10,.274,.752
Robinson Cano,6,22,0,3,0,0,0,1,0,5,.136,.130,.136,.267,0,0,0,161,637,103,204,25,85,5,.320,.871
Joba Chamberlain,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,32,2,0,0,0,0,0,.000,.000
Phil Coke,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,72,1,0,0,0,0,0,.000,.000
Johnny Damon,6,22,6,8,2,0,0,4,3,3,.364,.440,.455,.895,3,0,0,143,550,107,155,24,82,12,.282,.854
Brett Gardner,5,10,1,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,108,248,48,67,3,23,26,.270,.724
Jerry Hairston,3,6,0,1,0,0,0,0,0,1,.167,.167,.167,.333,0,0,0,*131,383,62,96,10,39,7,.251,.710
Eric Hinske,1,0,1,0,0,0,0,0,1,0,,1.000,,,0,0,,*93,190,31,46,8,25,1,.242,.780
Phil Hughes,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,51,0,0,0,0,0,0,,
Derek Jeter,6,27,5,11,3,0,0,1,1,6,.407,.429,.519,.947,0,0,0,153,634,107,212,18,66,30,.334,.871
Damaso Marte,4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,21,0,0,0,0,0,0,,
Hideki Matsui,6,13,3,8,1,0,3,8,1,3,.615,.643,1.385,2.027,0,0,,142,456,62,125,28,90,0,.274,.876
Jose Molina,2,2,0,0,0,0,0,0,1,0,.000,.333,.000,.333,0,0,0,52,138,15,30,1,11,0,.217,.560
Andy Pettitte,2,3,1,1,0,0,0,1,0,1,.333,.333,.333,.667,0,0,0,32,5,1,1,0,1,0,.200,.600
Jorge Posada,6,19,1,5,1,0,0,5,2,7,.263,.318,.316,.634,0,0,1,111,383,55,109,22,81,1,.285,.885
Mariano Rivera,4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,66,1,0,0,0,1,0,.000,.500
David Robertson,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,45,0,0,0,0,0,0,,
Alex Rodriguez,6,20,5,5,3,0,1,6,3,8,.250,.423,.550,.973,1,0,1,124,444,78,127,30,100,14,.286,.933
CC Sabathia,2,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,34,4,1,1,0,1,0,.250,.500
Nick Swisher,5,15,3,2,1,0,1,1,4,4,.133,.316,.400,.716,0,0,0,150,498,84,124,29,82,0,.249,.869
Mark Teixeira,6,22,5,3,1,0,1,3,2,8,.136,.296,.318,.614,0,0,0,156,609,103,178,39,122,2,.292,.948
Totals,88,198,32,49,12,0,6,30,18,56,.247,.326,.399,.725,4,0,,162,5660,915,1604,244,,111,.283,.839
