
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Yogi Berra,6,19,2,3,0,0,1,2,1,2,.158,.200,.316,.516,0,0,2,83,293,41,82,11,54,0,.280,.775
Bill Bevens,2,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,28,58,2,7,0,1,0,.121,.288
Bobby Brown,4,3,2,3,2,0,0,3,1,0,1.000,1.000,1.667,2.667,0,0,,69,150,21,45,1,18,0,.300,.763
Spud Chandler,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,17,49,5,12,2,4,0,.245,.689
Allie Clark,3,2,1,1,0,0,0,1,1,0,.500,.667,.500,1.167,0,0,0,24,67,9,25,1,14,0,.373,.909
Joe DiMaggio,7,26,4,6,0,0,2,5,6,2,.231,.375,.462,.837,0,0,0,141,534,97,168,20,97,3,.315,.913
Karl Drews,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,30,27,1,1,0,0,0,.037,.170
Lonny Frey,1,1,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,,*48,71,14,14,0,5,3,.197,.563
Tommy Henrich,7,31,2,10,2,0,1,5,2,3,.323,.364,.484,.848,0,0,0,142,550,109,158,16,98,3,.287,.857
Ralph Houk,1,1,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,,41,92,7,25,0,12,0,.272,.682
Billy Johnson,7,26,8,7,0,3,0,2,3,4,.269,.367,.500,.867,0,0,0,132,494,67,141,10,95,1,.285,.768
Johnny Lindell,6,18,3,9,3,1,0,7,5,2,.500,.625,.778,1.403,0,0,0,127,476,66,131,11,67,1,.275,.734
Sherm Lollar,2,4,3,3,2,0,0,1,0,0,.750,.750,1.250,2.000,0,0,0,11,32,4,7,1,6,0,.219,.617
George McQuinn,7,23,3,3,0,0,0,1,5,8,.130,.286,.130,.416,0,0,1,144,517,84,157,13,80,0,.304,.832
Bobo Newsom,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,*31,71,1,11,0,4,0,.155,.338
Joe Page,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,56,46,1,10,1,5,0,.217,.533
Jack Phillips,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,16,36,5,10,1,2,0,.278,.750
Vic Raschi,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,15,40,5,10,0,3,0,.250,.568
Allie Reynolds,2,4,2,2,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,0,38,89,7,13,0,5,0,.146,.366
Phil Rizzuto,7,26,3,8,1,0,0,2,4,0,.308,.400,.346,.746,2,1,0,153,549,78,150,2,60,11,.273,.714
Aaron Robinson,3,10,2,2,0,0,0,1,2,1,.200,.333,.200,.533,0,0,1,82,252,23,68,5,36,0,.270,.783
Spec Shea,3,5,0,2,1,0,0,1,0,2,.400,.400,.600,1.000,0,0,0,27,56,8,11,0,1,0,.196,.530
Snuffy Stirnweiss,7,27,3,7,0,1,0,3,8,8,.259,.429,.333,.762,0,0,0,148,571,102,146,5,41,5,.256,.700
Butch Wensloff,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,11,19,1,5,0,1,0,.263,.563
Totals,89,238,38,67,11,5,4,36,38,37,.282,.385,.420,.805,2,1,,155,5308,794,1439,115,,27,.271,.756
