
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Mike Aldrete,2,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,*63,108,16,23,6,20,0,.213,.736
Brian Boehringer,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,15,0,0,0,0,0,0,,
Wade Boggs,4,11,0,3,1,0,0,2,1,0,.273,.333,.364,.697,0,0,0,132,501,80,156,2,41,1,.311,.778
David Cone,1,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,11,0,0,0,0,0,0,,
Mariano Duncan,6,19,1,1,0,0,0,0,0,4,.053,.053,.053,.105,1,0,2,109,400,62,136,8,56,4,.340,.852
Cecil Fielder,6,23,1,9,2,0,0,2,2,2,.391,.440,.478,.918,0,0,0,*160,591,85,149,39,117,2,.252,.834
Andy Fox,4,0,1,0,0,0,0,0,0,0,,,,,0,0,0,113,189,26,37,3,13,11,.196,.541
Joe Girardi,4,10,1,2,0,1,0,1,1,2,.200,.273,.400,.673,0,0,0,124,422,55,124,2,45,13,.294,.720
Charlie Hayes,5,16,2,3,0,0,0,1,1,5,.188,.235,.188,.423,0,0,0,*148,526,58,133,12,75,6,.253,.675
Derek Jeter,6,20,5,5,0,0,0,1,4,6,.250,.400,.250,.650,1,0,2,157,582,104,183,10,78,14,.314,.800
Jimmy Key,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,30,0,0,0,0,0,0,,
Jim Leyritz,4,8,1,3,0,0,1,3,3,2,.375,.545,.750,1.295,1,0,0,88,265,23,70,7,40,2,.264,.736
Graeme Lloyd,4,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,*65,0,0,0,0,0,0,,
Tino Martinez,6,11,0,1,0,0,0,0,2,5,.091,.231,.091,.322,0,0,0,155,595,82,174,25,117,2,.292,.830
Jeff Nelson,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,73,0,0,0,0,0,0,,
Paul O'Neill,5,12,1,2,2,0,0,0,3,2,.167,.333,.333,.667,0,0,0,150,546,89,165,19,91,0,.302,.885
Andy Pettitte,2,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,35,0,0,0,0,0,0,,
Tim Raines,4,14,2,3,0,0,0,0,2,1,.214,.313,.214,.527,0,1,1,59,201,45,57,9,33,10,.284,.851
Mariano Rivera,4,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,61,0,0,0,0,0,0,,
Kenny Rogers,1,1,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,30,0,0,0,0,0,0,,
Luis Sojo,5,5,0,3,1,0,0,1,0,0,.600,.600,.800,1.400,0,0,0,*95,287,23,63,1,21,2,.220,.522
Darryl Strawberry,5,16,0,3,0,0,0,1,4,6,.188,.350,.188,.538,0,0,0,63,202,35,53,11,36,6,.262,.849
David Weathers,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,*43,19,1,3,1,2,0,.158,.516
John Wetteland,5,0,0,0,0,0,0,0,0,0,,,,,0,0,0,62,0,0,0,0,0,0,,
Bernie Williams,6,24,3,4,0,0,1,4,3,6,.167,.259,.292,.551,1,0,0,143,551,108,168,29,102,17,.305,.926
Totals,99,199,18,43,6,1,2,16,26,43,.216,.310,.286,.596,4,1,,162,5628,871,1621,162,,96,.288,.796
