
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Bobby Brown,4,1,1,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,31,62,5,14,0,6,4,.226,.521
Rick Cerone,6,21,2,4,1,0,1,3,4,2,.190,.320,.381,.701,0,0,0,71,234,23,57,2,21,0,.244,.618
Ron Davis,4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,43,0,0,0,0,0,0,,
Barry Foote,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,*49,147,12,26,6,11,0,.177,.559
George Frazier,3,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,16,0,0,0,0,0,0,,
Oscar Gamble,3,6,1,2,0,0,0,1,1,0,.333,.429,.333,.762,0,0,0,80,189,24,45,10,27,0,.238,.796
Rich Gossage,3,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,32,0,0,0,0,0,0,,
Ron Guidry,2,5,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,23,0,0,0,0,0,0,,
Reggie Jackson,3,12,3,4,1,0,1,1,2,3,.333,.429,.667,1.095,0,0,1,94,334,33,79,15,54,0,.237,.758
Tommy John,3,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,20,0,0,0,0,0,0,,
Dave LaRoche,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,26,0,0,0,0,0,0,,
Rudy May,3,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,27,0,0,0,0,0,0,,
Larry Milbourne,6,20,2,5,2,0,0,3,4,0,.250,.375,.350,.725,0,0,2,61,163,24,51,1,12,2,.313,.749
Jerry Mumphrey,5,15,2,3,0,0,0,0,3,2,.200,.333,.200,.533,1,0,0,80,319,44,98,6,32,14,.307,.783
Bobby Murcer,4,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,50,117,14,31,6,24,0,.265,.801
Graig Nettles,3,10,1,4,1,0,0,0,1,1,.400,.455,.500,.955,0,0,1,103,349,46,85,15,46,0,.244,.731
Lou Piniella,6,16,2,7,1,0,0,3,0,1,.438,.438,.500,.938,1,0,0,60,159,16,44,5,18,0,.277,.759
Willie Randolph,6,18,5,4,1,1,2,3,9,0,.222,.464,.722,1.187,1,1,0,93,357,59,83,2,24,14,.232,.641
Rick Reuschel,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,*28,25,1,2,0,1,0,.080,.195
Dave Righetti,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,15,0,0,0,0,0,0,,
Andre Robertson,1,0,0,0,0,0,0,0,0,0,,,,,0,0,,10,19,1,5,0,0,1,.263,.579
Aurelio Rodriguez,4,12,1,5,0,0,0,0,1,2,.417,.462,.417,.878,0,0,0,27,52,4,18,2,8,0,.346,.870
Bob Watson,6,22,2,7,1,0,2,7,3,0,.318,.385,.636,1.021,0,0,0,59,156,15,33,6,12,0,.212,.701
Dave Winfield,6,22,0,1,0,0,0,1,5,4,.045,.222,.045,.268,1,0,0,105,388,52,114,13,68,11,.294,.824
Totals,86,193,22,46,8,1,6,22,33,24,.238,.346,.383,.730,4,1,,107,3529,421,889,100,,47,.252,.717
