
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Jim Beattie,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,25,0,0,0,0,0,0,,
Paul Blair,6,8,2,3,1,0,0,0,1,4,.375,.444,.500,.944,0,0,0,75,125,10,22,2,13,1,.176,.495
Chris Chambliss,3,11,1,2,0,0,0,0,1,1,.182,.250,.182,.432,0,0,0,162,625,81,171,12,90,2,.274,.703
Ken Clay,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,28,0,0,0,0,0,0,,
Bucky Dent,6,24,3,10,1,0,0,7,1,2,.417,.440,.458,.898,0,0,2,123,379,40,92,5,40,3,.243,.603
Brian Doyle,6,16,4,7,1,0,0,2,0,0,.438,.438,.500,.938,0,0,0,39,52,6,10,0,0,0,.192,.385
Ed Figueroa,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,35,0,0,0,0,0,0,,
Rich Gossage,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,63,0,0,0,0,0,0,,
Ron Guidry,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,37,0,1,0,0,0,0,,
Mike Heath,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,33,92,6,21,0,8,0,.228,.548
Catfish Hunter,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,21,0,0,0,0,0,0,,
Reggie Jackson,6,23,2,9,1,0,2,8,3,7,.391,.500,.696,1.196,0,0,,139,511,82,140,27,97,14,.274,.834
Cliff Johnson,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,76,174,20,32,6,19,0,.184,.658
Jay Johnstone,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,*71,121,9,27,1,10,0,.223,.561
Paul Lindblad,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,*25,0,0,0,0,0,0,,
Thurman Munson,6,25,5,8,3,0,0,7,3,7,.320,.393,.440,.833,1,0,0,154,617,73,183,6,71,2,.297,.705
Graig Nettles,6,25,2,4,0,0,0,1,0,6,.160,.160,.160,.320,0,0,0,159,587,81,162,27,93,1,.276,.803
Lou Piniella,6,25,3,7,0,0,0,4,0,0,.280,.280,.280,.560,1,0,0,130,472,67,148,6,69,3,.314,.806
Mickey Rivers,5,18,2,6,0,0,0,1,0,2,.333,.333,.333,.667,1,1,0,141,559,78,148,11,48,25,.265,.699
Jim Spencer,4,12,3,2,0,0,0,0,2,4,.167,.286,.167,.452,0,0,0,71,150,12,34,7,24,0,.227,.735
Fred Stanley,3,5,0,1,1,0,0,0,1,0,.200,.333,.400,.733,0,0,0,81,160,14,35,1,9,0,.219,.606
Gary Thomasson,3,4,0,1,0,0,0,0,0,1,.250,.250,.250,.500,0,1,0,*102,270,37,63,8,36,4,.233,.671
Dick Tidrow,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,31,0,0,0,0,0,0,,
Roy White,6,24,9,8,0,0,1,4,4,5,.333,.429,.458,.887,2,0,0,103,346,44,93,8,43,10,.269,.742
Totals,84,222,36,68,8,0,3,34,16,40,.306,.358,.383,.741,5,2,,163,5583,735,1489,125,,98,.267,.718
