
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Hank Bauer,7,18,2,1,0,0,0,1,4,3,.056,.227,.056,.283,0,1,0,141,553,86,162,17,74,6,.293,.818
Yogi Berra,7,28,2,6,1,0,2,3,2,4,.214,.267,.464,.731,0,0,1,142,534,97,146,30,98,2,.273,.835
Ewell Blackwell,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,*28,37,1,6,0,4,0,.162,.378
Joe Collins,6,12,1,0,0,0,0,0,1,3,.000,.077,.000,.077,0,0,0,122,428,69,120,18,59,4,.280,.845
Tom Gorman,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,12,23,1,2,0,1,0,.087,.247
Ralph Houk,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,9,6,0,2,0,0,0,.333,.762
Bob Kuzava,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,28,43,2,4,0,1,0,.093,.281
Eddie Lopat,2,3,0,1,0,0,0,1,1,1,.333,.500,.333,.833,0,0,0,20,52,7,9,0,4,0,.173,.430
Mickey Mantle,7,29,5,10,1,1,2,3,3,4,.345,.406,.655,1.061,0,0,0,142,549,94,171,23,87,4,.311,.924
Billy Martin,7,23,2,5,0,0,1,4,2,2,.217,.308,.348,.656,0,1,1,109,363,32,97,3,33,3,.267,.668
Gil McDougald,7,25,5,5,0,0,1,3,5,2,.200,.333,.320,.653,1,0,4,152,555,65,146,11,78,6,.263,.705
Johnny Mize,5,15,3,6,1,0,3,6,3,1,.400,.500,1.067,1.567,0,0,0,78,137,9,36,4,29,0,.263,.743
Irv Noren,4,10,0,3,0,0,0,1,1,3,.300,.364,.300,.664,0,0,0,*105,321,40,76,5,23,5,.237,.670
Vic Raschi,3,6,0,1,0,0,0,1,1,2,.167,.286,.167,.452,0,0,0,31,69,4,13,0,2,0,.188,.490
Allie Reynolds,4,7,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,2,41,85,6,13,0,7,0,.153,.376
Phil Rizzuto,7,27,2,4,1,0,0,0,5,2,.148,.281,.185,.466,0,1,1,152,578,89,147,2,43,17,.254,.678
Johnny Sain,2,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,47,71,4,19,1,14,0,.268,.692
Ray Scarborough,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,*37,32,2,9,0,4,0,.281,.636
Gene Woodling,7,23,4,8,1,1,1,1,3,3,.348,.423,.609,1.032,0,0,1,122,408,58,126,12,63,1,.309,.870
Totals,80,232,26,50,5,2,10,24,31,32,.216,.311,.384,.694,1,3,,154,5294,727,1411,129,,52,.267,.744
