
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Hank Bauer,7,32,3,9,0,0,1,3,0,5,.281,.281,.375,.656,1,0,1,147,539,96,130,26,84,4,.241,.761
Yogi Berra,7,25,5,9,2,0,3,10,4,1,.360,.448,.800,1.248,0,0,0,140,521,93,155,30,105,3,.298,.911
Tommy Byrne,2,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,44,52,8,14,3,10,0,.269,.796
Andy Carey,7,19,2,3,0,0,0,0,1,6,.158,.200,.158,.358,0,0,2,132,422,54,100,7,50,9,.237,.649
Bob Cerv,1,1,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,,54,115,16,35,3,25,0,.304,.926
Jerry Coleman,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,80,183,15,47,0,18,1,.257,.600
Joe Collins,6,21,2,5,2,0,0,2,2,3,.238,.304,.333,.638,0,0,2,100,262,38,59,7,43,3,.225,.661
Whitey Ford,2,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,31,78,9,17,0,4,0,.218,.542
Elston Howard,1,5,1,2,1,0,1,1,0,0,.400,.400,1.200,1.600,0,0,0,98,290,35,76,5,34,0,.262,.674
Johnny Kucks,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,34,77,7,11,0,1,0,.143,.379
Don Larsen,2,3,1,1,0,0,0,1,0,1,.333,.333,.333,.667,0,0,0,45,79,10,19,2,12,0,.241,.674
Mickey Mantle,7,24,6,6,1,0,3,4,6,5,.250,.400,.667,1.067,1,0,0,150,533,132,188,52,130,10,.353,1.169
Billy Martin,7,27,5,8,0,0,2,3,1,6,.296,.321,.519,.840,0,0,0,121,458,76,121,9,49,7,.264,.708
Mickey McDermott,1,1,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,46,52,4,11,1,4,0,.212,.586
Gil McDougald,7,21,0,3,0,0,0,1,3,6,.143,.240,.143,.383,0,0,0,120,438,79,136,13,56,3,.311,.848
Tom Morgan,2,1,1,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,41,13,1,2,0,0,0,.154,.368
Norm Siebern,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,54,162,27,33,4,21,1,.204,.619
Bill Skowron,3,10,1,1,0,0,1,4,0,3,.100,.100,.400,.500,0,0,1,134,464,78,143,23,90,4,.308,.910
Enos Slaughter,6,20,6,7,0,0,1,4,4,0,.350,.440,.500,.940,0,0,0,*115,306,52,86,2,27,2,.281,.746
Tom Sturdivant,2,3,0,1,0,0,0,0,0,1,.333,.333,.333,.667,0,0,0,32,64,5,20,0,5,0,.313,.667
Bob Turley,3,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,27,46,5,8,0,3,0,.174,.442
George Wilson,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,*64,80,6,11,1,2,0,.138,.403
Totals,80,229,33,58,6,0,12,33,21,43,.253,.313,.437,.750,2,0,,154,5312,857,1433,190,,51,.270,.781
