
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Bullet Joe Bush,4,7,2,3,1,0,0,1,1,1,.429,.500,.571,1.071,0,0,0,38,113,12,31,2,19,0,.274,.718
Joe Dugan,6,25,5,7,2,1,1,5,3,0,.280,.357,.560,.917,0,0,0,146,644,111,182,7,67,4,.283,.695
Hinkey Haines,2,1,1,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,28,25,9,4,0,3,3,.160,.516
Harvey Hendrick,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,37,66,9,18,3,12,3,.273,.779
Fred Hofmann,2,1,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0,0,,72,238,24,69,3,26,2,.290,.753
Waite Hoyt,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,37,84,7,16,0,4,0,.190,.433
Ernie Johnson,2,0,1,0,0,0,0,0,0,0,,,,,0,0,0,*31,91,11,27,1,9,2,.297,.718
Sad Sam Jones,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,39,85,13,19,0,6,0,.224,.564
Bob Meusel,6,26,1,7,1,2,0,8,0,3,.269,.269,.462,.731,0,0,0,132,460,59,144,9,91,13,.313,.837
Herb Pennock,3,6,0,0,0,0,0,0,0,2,.000,.143,.000,.143,0,0,0,35,83,11,16,0,7,0,.193,.501
Wally Pipp,6,20,2,5,0,0,0,1,4,1,.250,.375,.250,.625,0,0,0,144,569,79,173,6,108,6,.304,.749
Babe Ruth,6,19,8,7,1,1,3,3,8,6,.368,.556,1.000,1.556,0,0,1,152,522,151,205,41,130,17,.393,1.309
Wally Schang,6,22,3,7,1,0,0,0,1,2,.318,.348,.364,.711,0,0,1,84,272,39,75,2,29,5,.276,.702
Everett Scott,6,22,2,7,0,0,0,3,0,1,.318,.318,.318,.636,0,0,1,152,533,48,131,6,60,1,.246,.591
Bob Shawkey,1,3,0,1,0,0,0,1,0,0,.333,.333,.333,.667,0,0,0,36,99,8,20,0,10,0,.202,.434
Aaron Ward,6,24,4,10,0,0,1,2,1,3,.417,.440,.542,.982,1,0,0,152,567,79,161,10,82,8,.284,.773
Whitey Witt,6,25,1,6,2,0,0,4,1,1,.240,.269,.320,.589,0,0,0,146,596,113,187,6,56,2,.314,.794
Totals,66,205,30,60,8,4,5,28,20,22,.293,.358,.444,.802,1,0,,152,5347,823,1554,105,,69,.291,.780
