
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Marlon Anderson,4,6,0,1,1,0,0,0,0,1,.167,.167,.333,.500,0,0,0,113,253,31,60,8,28,6,.237,.649
Kiko Calero,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,41,1,0,0,0,0,0,.000,.000
Roger Cedeno,3,4,1,1,0,0,0,0,0,1,.250,.250,.250,.500,0,0,0,95,200,22,53,3,23,5,.265,.702
Jim Edmonds,4,15,2,1,0,0,0,0,1,6,.067,.125,.067,.192,0,0,0,153,498,102,150,42,111,8,.301,1.061
Cal Eldred,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,52,5,0,0,0,0,0,.000,.000
Dan Haren,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,14,12,1,0,0,0,0,.000,.000
Jason Isringhausen,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,74,3,1,1,0,2,0,.333,.667
Ray King,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,86,2,0,0,0,0,0,.000,.000
Hector Luna,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,83,173,25,43,3,22,6,.249,.668
John Mabry,2,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,87,240,32,71,13,40,0,.296,.867
Jason Marquis,3,1,1,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,35,72,6,21,0,9,1,.292,.672
Mike Matheny,4,8,0,2,0,0,0,2,0,3,.250,.200,.250,.450,0,0,0,122,385,28,95,5,50,0,.247,.640
Yadier Molina,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,51,135,12,36,2,15,0,.267,.684
Matt Morris,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,32,62,4,10,0,6,0,.161,.386
Albert Pujols,4,15,1,5,2,0,0,0,1,3,.333,.412,.467,.878,0,0,0,154,592,133,196,46,123,5,.331,1.072
Edgar Renteria,4,15,2,5,3,0,0,1,2,2,.333,.412,.533,.945,0,0,1,149,586,84,168,10,72,17,.287,.728
Alberto Reyes,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,12,1,0,1,0,0,0,1.000,2.000
Scott Rolen,4,15,0,0,0,0,0,1,1,1,.000,.059,.000,.059,0,0,0,142,500,109,157,34,124,4,.314,1.007
Reggie Sanders,4,9,1,0,0,0,0,0,4,5,.000,.308,.000,.308,1,0,0,135,446,64,116,22,67,21,.260,.797
Jeff Suppan,1,1,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,31,57,3,4,0,0,0,.070,.156
So Taguchi,2,4,1,1,0,0,0,1,0,2,.250,.250,.250,.500,0,0,0,109,179,26,52,3,25,6,.291,.756
Julian Tavarez,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,77,0,0,0,0,0,0,,
Larry Walker,4,14,2,5,2,0,2,3,2,2,.357,.438,.929,1.366,0,0,0,*82,258,51,77,17,47,6,.298,1.013
Woody Williams,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,34,61,3,11,0,2,0,.180,.446
Tony Womack,4,11,1,2,0,0,0,0,1,2,.182,.250,.182,.432,0,0,0,145,553,91,170,5,38,26,.307,.735
Totals,67,126,12,24,8,0,2,8,12,32,.190,.261,.302,.562,1,0,,162,5555,855,1544,214,,111,.278,.804
