
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Scott Brosius,4,16,2,6,1,0,0,1,0,5,.375,.375,.438,.813,0,0,0,133,473,64,117,17,71,9,.247,.722
Roger Clemens,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,30,4,0,0,0,0,0,.000,.000
David Cone,1,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,1,31,3,1,1,0,1,0,.333,1.000
Chad Curtis,3,6,3,2,0,0,2,2,0,0,.333,.333,1.333,1.667,0,0,0,96,195,37,51,5,24,8,.262,.767
Chili Davis,1,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,,146,476,59,128,19,78,4,.269,.812
Joe Girardi,2,7,1,2,0,0,0,0,0,1,.286,.286,.286,.571,0,0,0,65,209,23,50,2,27,3,.239,.626
Jason Grimsley,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,55,0,0,0,0,0,0,,
Orlando Hernandez,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,33,3,1,1,0,0,0,.333,.667
Derek Jeter,4,17,4,6,1,0,0,1,1,3,.353,.389,.412,.801,3,1,0,158,627,134,219,24,102,19,.349,.989
Chuck Knoblauch,4,16,5,5,1,0,1,3,1,3,.313,.353,.563,.915,1,0,0,150,603,120,176,18,68,28,.292,.848
Ricky Ledee,3,10,0,2,1,0,0,1,1,4,.200,.273,.300,.573,0,0,0,88,250,45,69,9,40,4,.276,.822
Jim Leyritz,2,1,1,1,0,0,1,2,1,0,1.000,1.000,4.000,5.000,0,0,,*81,200,25,47,8,26,0,.235,.749
Tino Martinez,4,15,3,4,0,0,1,5,2,4,.267,.353,.467,.820,0,0,0,159,589,95,155,28,105,3,.263,.800
Ramiro Mendoza,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,53,0,0,0,0,0,0,,
Jeff Nelson,4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,39,0,0,0,0,0,0,,
Paul O'Neill,4,15,0,3,0,0,0,4,2,2,.200,.294,.200,.494,0,0,0,153,597,70,170,19,110,11,.285,.812
Andy Pettitte,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,31,5,0,1,0,0,0,.200,.533
Jorge Posada,2,8,0,2,1,0,0,1,0,3,.250,.250,.375,.625,0,0,0,112,379,50,93,12,57,1,.245,.742
Mariano Rivera,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,66,0,0,0,0,0,0,,
Luis Sojo,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,49,127,20,32,2,16,1,.252,.621
Mike Stanton,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,73,1,0,0,0,0,0,.000,.000
Darryl Strawberry,2,3,0,1,0,0,0,0,1,2,.333,.500,.333,.833,0,0,,24,49,10,16,3,6,2,.327,1.112
Bernie Williams,4,13,2,3,0,0,0,0,4,2,.231,.412,.231,.643,1,0,0,158,591,116,202,25,115,9,.342,.971
Totals,54,137,21,37,5,0,5,20,13,31,.270,.333,.416,.749,5,1,,162,5568,900,1568,193,,104,.282,.819
