
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Scott Brosius,4,17,3,8,0,0,2,6,0,4,.471,.471,.824,1.294,0,0,0,152,530,86,159,19,98,11,.300,.843
Homer Bush,2,0,0,0,0,0,0,0,0,0,,,,,0,0,,45,71,17,27,1,5,6,.380,.886
David Cone,1,2,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,0,0,0,31,3,1,0,0,1,0,.000,.000
Chili Davis,3,7,3,2,0,0,0,2,3,2,.286,.500,.286,.786,0,0,,35,103,11,30,3,9,0,.291,.819
Joe Girardi,2,6,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,78,254,31,70,3,31,2,.276,.703
Orlando Hernandez,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,21,7,0,0,0,0,0,.000,.000
Derek Jeter,4,17,4,6,0,0,0,1,3,3,.353,.450,.353,.803,0,0,0,149,626,127,203,19,84,30,.324,.864
Chuck Knoblauch,4,16,3,6,0,0,1,3,3,2,.375,.500,.563,1.063,1,0,1,150,603,117,160,17,64,31,.265,.765
Ricky Ledee,4,10,1,6,3,0,0,4,2,1,.600,.615,.900,1.515,0,1,0,42,79,13,19,1,12,3,.241,.691
Graeme Lloyd,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,50,0,0,0,0,0,0,,
Tino Martinez,4,13,4,5,0,0,1,4,4,2,.385,.529,.615,1.145,0,0,0,142,531,92,149,28,123,2,.281,.860
Ramiro Mendoza,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,41,0,0,0,0,0,0,,
Jeff Nelson,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,45,1,0,0,0,0,0,.000,.000
Paul O'Neill,4,19,3,4,1,0,0,0,1,2,.211,.250,.263,.513,0,0,1,152,602,95,191,24,116,15,.317,.882
Andy Pettitte,1,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,33,4,0,0,0,0,0,.000,.000
Jorge Posada,3,9,2,3,0,0,1,2,2,2,.333,.455,.667,1.121,0,0,0,111,358,56,96,17,63,0,.268,.824
Mariano Rivera,3,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,54,0,0,0,0,0,0,,
Shane Spencer,1,3,1,1,1,0,0,0,0,2,.333,.333,.667,1.000,0,0,0,27,67,18,25,10,27,0,.373,1.321
Mike Stanton,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,67,1,0,0,0,0,0,.000,.000
David Wells,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,30,4,0,1,0,0,0,.250,.500
Bernie Williams,4,16,2,1,0,0,1,3,2,5,.063,.167,.250,.417,0,0,0,128,499,101,169,26,97,15,.339,.997
Totals,52,139,26,43,5,0,6,25,20,29,.309,.398,.475,.872,1,1,,162,5643,965,1625,207,,153,.288,.825
