
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Ivy Andrews,1,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,*31,27,2,4,0,1,0,.148,.401
Frankie Crosetti,5,21,2,1,0,0,0,0,3,2,.048,.167,.048,.214,0,0,0,149,611,127,143,11,49,13,.234,.692
Bill Dickey,5,19,3,4,0,1,0,3,2,2,.211,.286,.316,.602,0,0,0,140,530,87,176,29,133,3,.332,.987
Joe DiMaggio,5,22,2,6,0,0,1,4,0,3,.273,.273,.409,.682,0,0,0,151,621,151,215,46,167,3,.346,1.085
Lou Gehrig,5,17,4,5,1,1,1,3,5,4,.294,.455,.647,1.102,0,0,0,157,569,138,200,37,158,4,.351,1.116
Lefty Gomez,2,6,2,1,0,0,0,1,2,1,.167,.375,.167,.542,0,0,0,34,105,8,21,0,4,1,.200,.455
Bump Hadley,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,29,65,7,11,0,4,0,.169,.489
Myril Hoag,5,20,4,6,1,0,1,2,0,1,.300,.300,.500,.800,0,0,0,106,362,48,109,3,46,4,.301,.787
Tony Lazzeri,5,15,3,6,0,1,1,2,3,3,.400,.526,.733,1.260,0,0,0,126,446,56,109,14,70,7,.244,.747
Johnny Murphy,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,39,35,2,8,0,6,0,.229,.604
Monte Pearson,1,3,0,0,0,0,0,0,1,1,.000,.250,.000,.250,0,0,0,22,51,6,11,0,7,0,.216,.514
Jake Powell,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,97,365,54,96,3,45,7,.263,.678
Red Rolfe,5,20,3,6,2,1,0,1,3,2,.300,.391,.500,.891,0,0,0,154,648,143,179,4,62,4,.276,.743
Red Ruffing,1,4,0,2,1,0,0,3,0,0,.500,.500,.750,1.250,0,0,0,54,129,11,26,1,10,0,.202,.523
George Selkirk,5,19,5,5,1,0,0,6,2,0,.263,.333,.316,.649,0,0,0,78,256,49,84,18,68,8,.328,1.040
Kemp Wicker,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,16,35,4,4,0,7,0,.114,.253
Totals,49,169,28,42,6,4,4,25,21,21,.249,.335,.402,.737,0,0,,157,5487,979,1554,174,,60,.283,.825
