
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Hank Bauer,4,15,0,2,0,0,0,1,0,0,.133,.133,.133,.267,0,0,0,113,415,72,133,13,70,2,.320,.843
Yogi Berra,4,15,2,3,0,0,1,2,2,1,.200,.294,.400,.694,0,0,0,151,597,116,192,28,124,4,.322,.915
Bobby Brown,4,12,2,4,1,1,0,1,0,0,.333,.333,.583,.917,0,0,1,95,277,33,74,4,37,3,.267,.699
Jerry Coleman,4,14,2,4,1,0,0,3,2,0,.286,.375,.357,.732,0,0,0,153,522,69,150,6,69,3,.287,.753
Joe Collins,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,108,205,47,48,8,28,5,.234,.754
Joe DiMaggio,4,13,2,4,1,0,1,2,3,1,.308,.471,.615,1.086,0,0,0,139,525,114,158,32,122,0,.301,.979
Tom Ferrick,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,*46,18,3,3,0,0,0,.167,.472
Whitey Ford,1,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,20,36,2,7,0,3,0,.194,.469
Johnny Hopp,3,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,*125,345,60,117,9,55,7,.339,.953
Jackie Jensen,1,0,0,0,0,0,0,0,0,0,,,,,0,0,,45,70,13,12,1,5,4,.171,.547
Billy Johnson,4,6,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,108,327,44,85,6,40,1,.260,.722
Eddie Lopat,1,2,0,1,0,0,0,0,0,1,.500,.500,.500,1.000,0,0,0,36,82,14,19,0,7,0,.232,.693
Cliff Mapes,1,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,108,356,60,88,12,61,1,.247,.760
Johnny Mize,4,15,0,2,0,0,0,0,0,1,.133,.133,.133,.267,0,0,0,90,274,43,76,25,72,0,.277,.946
Vic Raschi,1,3,0,1,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,33,86,6,17,1,8,0,.198,.514
Allie Reynolds,2,3,0,1,0,0,0,0,1,2,.333,.500,.333,.833,0,0,0,36,81,5,15,0,9,0,.185,.505
Phil Rizzuto,4,14,1,2,0,0,0,0,3,0,.143,.294,.143,.437,1,0,0,155,617,125,200,7,66,12,.324,.857
Gene Woodling,4,14,2,6,0,0,0,1,2,0,.429,.500,.429,.929,0,1,1,122,449,81,127,6,60,5,.283,.793
Totals,48,135,11,30,3,1,2,10,13,12,.222,.295,.304,.599,1,1,,155,5361,914,1511,159,,41,.282,.807
