
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Joaquin Andujar,2,0,0,0,0,0,0,0,0,0,,,,,0,0,1,38,95,3,15,0,4,1,.158,.347
Doug Bair,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,63,13,0,1,0,0,0,.077,.154
Steve Braun,2,2,0,1,0,0,0,2,1,0,.500,.667,.500,1.167,0,0,,58,62,6,17,0,4,0,.274,.722
Glenn Brummer,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,35,64,4,15,0,8,2,.234,.531
Bob Forsch,2,0,0,0,0,0,0,0,0,0,,,,,0,0,1,36,73,7,15,0,3,0,.205,.511
David Green,7,10,3,2,1,1,0,0,1,3,.200,.273,.500,.773,0,0,0,76,166,21,47,2,23,11,.283,.688
George Hendrick,7,28,5,9,0,0,0,5,2,2,.321,.367,.321,.688,0,1,0,136,515,65,145,19,104,3,.282,.773
Keith Hernandez,7,27,4,7,2,0,1,8,4,2,.259,.355,.444,.799,0,0,2,160,579,79,173,7,94,19,.299,.810
Tom Herr,7,25,2,4,2,0,0,5,3,3,.160,.241,.240,.481,0,0,1,135,493,83,131,0,36,25,.266,.662
Dane Iorg,5,17,4,9,4,1,0,1,0,0,.529,.529,.882,1.412,0,0,,102,238,17,70,0,34,0,.294,.714
Jim Kaat,4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,62,12,0,0,0,0,0,.000,.077
Jeff Lahti,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,33,13,0,1,0,0,0,.077,.154
Dave LaPoint,2,0,0,0,0,0,0,0,0,0,,,,,0,0,1,42,38,2,2,0,1,0,.053,.130
Willie McGee,6,25,6,6,0,0,2,5,1,3,.240,.269,.480,.749,2,0,0,123,422,43,125,4,56,24,.296,.709
Ken Oberkfell,7,24,4,7,1,0,0,1,2,1,.292,.346,.333,.679,2,0,1,137,470,55,136,2,34,11,.289,.715
Darrell Porter,7,28,1,8,2,0,1,5,1,4,.286,.310,.464,.775,0,0,0,120,373,46,86,12,48,1,.231,.749
Mike Ramsey,3,1,1,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,112,256,18,59,1,21,6,.230,.583
Lonnie Smith,7,28,6,9,4,1,0,1,1,5,.321,.345,.536,.881,2,2,0,156,592,120,182,8,69,68,.307,.815
Ozzie Smith,7,24,3,5,0,0,0,1,3,0,.208,.296,.208,.505,1,0,0,140,488,58,121,2,43,25,.248,.653
John Stuper,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,23,42,1,5,0,0,0,.119,.306
Bruce Sutter,4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,70,8,1,1,0,1,0,.125,.236
Gene Tenace,5,6,0,0,0,0,0,0,1,2,.000,.143,.000,.143,0,0,,66,124,18,32,7,18,1,.258,.936
Totals,99,245,39,67,16,3,4,34,20,26,.273,.327,.412,.739,7,3,,162,5455,685,1439,67,,200,.264,.697
