
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Johnny Beazley,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,19,33,2,8,0,4,0,.242,.558
Al Brazle,1,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,37,52,5,11,0,2,0,.212,.423
Harry Brecheen,3,8,2,1,0,0,0,1,0,1,.125,.125,.125,.250,0,0,0,37,83,2,11,0,6,0,.133,.307
Murry Dickson,2,5,1,2,2,0,0,1,0,1,.400,.400,.800,1.200,0,0,0,47,65,8,18,0,6,0,.277,.672
Erv Dusak,4,4,0,1,1,0,0,0,2,2,.250,.500,.500,1.000,0,0,0,100,275,38,66,9,42,7,.240,.700
Joe Garagiola,5,19,2,6,2,0,0,4,0,3,.316,.316,.421,.737,0,0,0,74,211,21,50,3,22,0,.237,.620
Nippy Jones,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,16,12,3,4,0,1,0,.333,.762
Whitey Kurowski,7,27,5,8,3,0,0,2,0,3,.296,.321,.407,.729,0,0,1,142,519,76,156,14,89,2,.301,.853
Marty Marion,7,24,1,6,2,0,0,4,1,1,.250,.280,.333,.613,0,0,2,146,498,51,116,3,46,1,.233,.643
Terry Moore,7,27,1,4,0,0,0,2,2,6,.148,.207,.148,.355,0,0,0,91,278,32,73,3,28,0,.263,.665
Red Munger,1,4,0,1,0,0,0,0,0,2,.250,.250,.250,.500,0,0,0,10,16,1,4,0,3,0,.250,.583
Stan Musial,7,27,3,6,4,1,0,4,4,2,.222,.323,.444,.767,1,0,0,156,624,124,228,16,103,7,.365,1.021
Howie Pollet,2,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,40,87,2,14,0,7,0,.161,.422
Del Rice,3,6,2,3,1,0,0,0,2,0,.500,.625,.667,1.292,0,0,0,55,139,10,38,1,12,0,.273,.680
Red Schoendienst,7,30,3,7,1,0,0,1,0,2,.233,.233,.267,.500,1,1,1,142,606,94,170,0,34,12,.281,.665
Dick Sisler,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,83,235,17,61,3,42,0,.260,.668
Enos Slaughter,7,25,5,8,1,1,1,2,4,3,.320,.433,.560,.993,1,0,0,156,609,100,183,18,130,9,.300,.838
Harry Walker,7,17,3,7,2,0,0,6,4,2,.412,.524,.529,1.053,0,1,0,112,346,53,82,3,27,12,.237,.638
Ted Wilks,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,40,24,5,5,0,1,0,.208,.448
Totals,75,232,28,60,19,2,1,27,19,30,.259,.320,.371,.691,3,2,,156,5372,712,1426,81,,58,.265,.715
