
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Benny Bengough,2,4,1,0,0,0,0,0,1,0,.000,.200,.000,.200,0,0,0,31,85,6,21,0,10,0,.247,.634
Pat Collins,2,5,0,3,1,0,0,0,3,0,.600,.750,.800,1.550,0,0,0,92,251,38,69,7,36,0,.275,.825
Earle Combs,4,16,6,5,0,0,0,2,1,2,.313,.389,.313,.701,0,0,0,152,648,137,231,6,64,15,.356,.925
Joe Dugan,4,15,2,3,0,0,0,0,0,0,.200,.200,.200,.400,0,0,0,112,387,44,104,2,43,1,.269,.683
Cedric Durst,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,65,129,18,32,0,25,0,.248,.607
Lou Gehrig,4,13,2,4,2,2,0,4,3,3,.308,.438,.769,1.207,0,0,0,155,584,149,218,47,173,10,.373,1.240
Johnny Grabowski,1,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,70,195,29,54,0,25,0,.277,.678
Waite Hoyt,1,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,36,99,10,22,0,9,0,.222,.508
Mark Koenig,4,18,5,9,2,0,0,2,0,2,.500,.500,.611,1.111,0,0,0,123,526,99,150,3,62,3,.285,.702
Tony Lazzeri,4,15,1,4,1,0,0,2,1,4,.267,.313,.333,.646,0,0,1,153,570,92,176,18,102,22,.309,.866
Bob Meusel,4,17,1,2,0,0,0,1,1,7,.118,.167,.118,.284,1,0,1,135,516,75,174,8,103,24,.337,.902
Wilcy Moore,2,5,0,1,0,0,0,0,0,3,.200,.200,.200,.400,0,0,1,50,75,5,6,1,2,0,.080,.247
Herb Pennock,1,4,1,0,0,0,0,1,0,1,.000,.000,.000,.000,0,0,0,34,69,6,15,0,6,0,.217,.496
George Pipgras,1,3,0,1,0,0,0,0,1,1,.333,.500,.333,.833,0,0,0,29,67,4,16,1,6,0,.239,.589
Babe Ruth,4,15,4,6,0,0,2,7,2,2,.400,.471,.800,1.271,1,0,0,151,540,158,192,60,165,7,.356,1.258
Totals,39,136,23,38,6,2,2,19,13,25,.279,.347,.397,.744,2,0,,155,5347,975,1644,158,,90,.307,.872
