
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Frankie Crosetti,4,16,1,4,2,1,1,6,2,4,.250,.368,.688,1.056,0,1,1,157,631,113,166,9,55,27,.263,.752
Bill Dickey,4,15,2,6,0,0,1,2,1,0,.400,.438,.600,1.038,1,0,0,132,454,84,142,27,115,3,.313,.981
Joe DiMaggio,4,15,4,4,0,0,1,2,1,1,.267,.313,.467,.779,0,0,0,145,599,129,194,32,140,6,.324,.967
Lou Gehrig,4,14,4,4,0,0,0,0,2,3,.286,.375,.286,.661,0,0,0,157,576,115,170,29,114,6,.295,.932
Lefty Gomez,1,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,32,86,5,13,0,7,0,.151,.363
Joe Gordon,4,15,3,6,2,0,1,6,1,3,.400,.438,.733,1.171,1,0,2,127,458,83,117,25,97,11,.255,.843
Tommy Henrich,4,16,3,4,1,0,1,1,0,1,.250,.250,.500,.750,0,1,1,131,471,109,127,22,91,6,.270,.882
Myril Hoag,2,5,3,2,1,0,0,1,0,0,.400,.400,.600,1.000,0,0,0,85,267,28,74,0,48,4,.277,.696
Johnny Murphy,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,32,32,4,2,0,2,1,.063,.185
Monte Pearson,1,3,1,1,0,0,0,0,1,0,.333,.500,.333,.833,0,0,0,28,76,8,13,0,6,1,.171,.465
Jake Powell,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,45,164,27,42,2,20,3,.256,.704
Red Rolfe,4,18,0,3,0,0,0,1,0,3,.167,.167,.167,.333,1,0,2,151,631,132,196,10,80,13,.311,.826
Red Ruffing,2,6,1,1,0,0,0,1,1,0,.167,.286,.167,.452,0,0,0,45,107,12,24,3,17,0,.224,.695
George Selkirk,3,10,0,2,0,0,0,1,2,1,.200,.333,.200,.533,0,0,0,99,335,58,85,10,62,9,.254,.793
Totals,39,135,22,37,6,1,5,21,11,16,.274,.333,.444,.778,3,2,,157,5410,966,1480,174,,91,.274,.812
