
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Ed Armbrister,4,1,1,0,0,0,0,0,2,0,.000,.667,.000,.667,0,0,,59,65,9,12,0,2,3,.185,.454
Johnny Bench,7,29,5,6,2,0,1,4,2,4,.207,.258,.379,.637,0,0,0,142,530,83,150,28,110,11,.283,.878
Jack Billingham,3,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,33,65,5,7,0,4,0,.108,.313
Pedro Borbon,3,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,67,24,4,7,0,2,0,.292,.625
Clay Carroll,5,0,0,0,0,0,0,0,0,0,,,,,0,0,0,56,19,1,0,0,0,0,.000,.000
Darrel Chaney,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,71,160,18,35,2,26,3,.219,.574
Dave Concepcion,7,28,3,5,1,0,1,4,0,1,.179,.200,.321,.521,3,0,1,140,507,62,139,5,49,33,.274,.679
Terry Crowley,2,2,0,1,0,0,0,0,0,1,.500,.500,.500,1.000,0,0,,66,71,8,19,1,11,0,.268,.728
Pat Darcy,2,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,27,47,1,4,0,1,0,.085,.191
Dan Driessen,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,88,210,38,59,7,38,10,.281,.814
Rawly Eastwick,5,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,58,15,0,1,0,0,0,.067,.133
George Foster,7,29,1,8,1,0,0,2,1,1,.276,.300,.310,.610,1,1,0,134,463,71,139,23,78,2,.300,.875
Cesar Geronimo,7,25,3,7,0,1,2,3,3,5,.280,.357,.600,.957,0,0,0,148,501,69,129,6,53,13,.257,.690
Ken Griffey,7,26,4,7,3,1,0,4,4,2,.269,.367,.462,.828,2,0,0,132,463,95,141,4,46,16,.305,.793
Don Gullett,3,7,1,2,0,0,0,0,0,2,.286,.286,.286,.571,0,0,0,22,62,5,14,0,9,0,.226,.520
Will McEnaney,5,1,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,70,14,0,0,0,0,0,.000,.000
Joe Morgan,7,27,4,7,1,0,0,3,5,1,.259,.364,.296,.660,2,1,0,146,498,107,163,17,94,67,.327,.974
Gary Nolan,2,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,32,68,10,12,0,7,0,.176,.474
Fred Norman,2,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,34,60,3,7,0,4,0,.117,.292
Tony Perez,7,28,4,5,0,0,3,7,3,9,.179,.258,.500,.758,1,0,1,137,511,74,144,20,109,1,.282,.816
Merv Rettenmund,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,93,188,24,45,2,19,5,.239,.669
Pete Rose,7,27,3,10,1,1,0,2,5,1,.370,.485,.481,.966,0,0,0,162,662,112,210,7,74,0,.317,.838
Totals,99,244,29,59,9,3,7,29,25,30,.242,.315,.389,.704,9,2,,162,5581,840,1515,124,,168,.271,.754
