
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Bronson Arroyo,2,0,0,0,0,0,0,0,0,0,,,,,0,0,1,32,6,0,0,0,0,0,.000,.000
Mark Bellhorn,4,10,3,3,1,0,1,4,5,2,.300,.563,.700,1.263,0,0,1,138,523,93,138,17,82,6,.264,.817
Orlando Cabrera,4,17,3,4,1,0,0,3,3,1,.235,.381,.294,.675,0,0,0,*161,618,74,163,10,62,16,.264,.689
Johnny Damon,4,21,4,6,2,1,1,2,0,1,.286,.286,.619,.905,0,0,0,150,621,123,189,20,94,19,.304,.857
Alan Embree,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,71,0,0,0,0,0,0,,
Keith Foulke,4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,72,0,0,0,0,0,0,,
Gabe Kapler,4,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,136,290,51,79,6,33,5,.272,.700
Derek Lowe,1,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,33,4,0,1,0,1,0,.250,.750
Pedro Martinez,1,2,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0,0,0,33,2,0,0,0,0,0,.000,.000
Doug Mientkiewicz,4,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,*127,391,47,93,6,35,2,.238,.676
Kevin Millar,4,8,2,1,1,0,0,0,2,2,.125,.364,.250,.614,0,0,1,150,508,74,151,18,74,1,.297,.857
Doug Mirabelli,1,3,1,1,0,0,0,0,0,1,.333,.333,.333,.667,0,0,0,59,160,27,45,9,32,0,.281,.893
Bill Mueller,4,14,3,6,2,0,0,2,4,0,.429,.556,.571,1.127,0,0,3,110,399,75,113,12,57,2,.283,.811
Trot Nixon,4,14,1,5,3,0,0,3,1,1,.357,.400,.571,.971,0,0,0,48,149,24,47,6,23,0,.315,.887
David Ortiz,4,13,3,4,1,0,1,4,4,1,.308,.471,.615,1.086,0,0,0,150,582,94,175,41,139,0,.301,.983
Manny Ramirez,4,17,2,7,0,0,1,4,3,3,.412,.500,.588,1.088,0,0,2,152,568,108,175,43,130,2,.308,1.009
Pokey Reese,4,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,96,244,32,54,3,29,6,.221,.574
Curt Schilling,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,32,7,0,1,0,0,0,.143,.286
Mike Timlin,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,76,0,0,0,0,0,0,,
Jason Varitek,4,13,2,2,0,1,0,2,1,4,.154,.267,.308,.574,0,0,0,137,463,67,137,18,73,10,.296,.872
Tim Wakefield,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,32,2,0,0,0,0,0,.000,.000
Totals,65,138,24,39,11,2,4,24,24,20,.283,.404,.478,.882,0,0,,162,5720,949,1613,222,,68,.282,.832
