
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Nelson Briles,2,4,0,0,0,0,0,0,0,4,.000,.200,.000,.200,0,0,0,33,80,5,11,0,5,0,.138,.349
Lou Brock,7,28,6,13,3,1,2,5,3,4,.464,.516,.857,1.373,7,2,1,159,660,92,184,6,51,62,.279,.746
Steve Carlton,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,35,73,6,12,2,3,0,.164,.438
Orlando Cepeda,7,28,2,7,0,0,2,6,2,3,.250,.300,.464,.764,0,1,0,157,600,71,149,16,73,8,.248,.685
Ron Davis,2,7,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,*85,296,33,60,1,17,1,.203,.536
Johnny Edwards,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,85,230,14,55,3,29,1,.239,.613
Curt Flood,7,28,4,8,1,0,0,2,2,2,.286,.333,.321,.655,3,0,0,150,618,71,186,5,60,11,.301,.705
Phil Gagliano,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,,53,105,13,24,0,13,0,.229,.585
Bob Gibson,3,8,2,1,0,0,1,2,1,2,.125,.222,.500,.722,0,0,0,35,94,3,16,0,6,1,.170,.456
Wayne Granger,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,34,5,0,1,0,0,0,.200,.400
Joe Hoerner,3,2,0,1,0,0,0,0,0,1,.500,.500,.500,1.000,0,0,0,47,6,0,0,0,0,0,.000,.000
Dick Hughes,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,25,15,0,0,0,0,0,.000,.063
Larry Jaster,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,31,43,2,6,1,1,0,.140,.368
Julian Javier,7,27,1,9,1,0,0,3,3,4,.333,.400,.370,.770,1,1,0,139,519,54,135,4,52,10,.260,.638
Roger Maris,6,19,5,3,1,0,0,1,3,3,.158,.273,.211,.483,0,0,0,100,310,25,79,5,45,0,.255,.681
Dal Maxvill,7,22,1,0,0,0,0,0,3,5,.000,.120,.000,.120,0,0,0,151,459,51,116,1,24,0,.253,.627
Tim McCarver,7,27,3,9,0,2,1,4,3,2,.333,.400,.593,.993,0,1,0,128,434,35,110,5,48,4,.253,.645
Mel Nelson,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,18,12,2,2,0,2,0,.167,.397
Dave Ricketts,1,1,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,,20,22,1,3,0,1,0,.136,.273
Dick Schofield,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,69,127,14,28,1,8,1,.220,.618
Mike Shannon,7,29,3,8,1,0,1,4,1,5,.276,.300,.414,.714,0,0,1,156,576,62,153,15,79,1,.266,.710
Ed Spiezio,1,1,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,,29,51,1,8,0,2,1,.157,.385
Bobby Tolan,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,,92,278,28,64,5,17,9,.230,.607
Ray Washburn,2,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,31,60,5,5,0,5,0,.083,.308
Ron Willis,3,0,0,0,0,0,0,0,0,0,,,,,0,0,0,48,11,1,0,0,0,0,.000,.083
Totals,85,239,27,61,7,3,7,27,21,40,.255,.318,.397,.715,11,5,,162,5561,583,1383,73,,110,.249,.644
