1909,Detroit Tigers,Bill Donovan,0.45,0.0,0.0,null,loser
1909,Detroit Tigers,Davy Jones,0.678,0.615,0.062999964,down,loser
1909,Detroit Tigers,Tom Jones,0.613,0.599,0.013999999,down,loser
1909,Detroit Tigers,Matty McIntyre,0.65,0.0,0.0,null,loser
1909,Detroit Tigers,George Moriarty,0.648,0.678,0.029999971,up,loser
1909,Detroit Tigers,George Mullin,0.558,0.485,0.073000014,down,loser
1909,Detroit Tigers,Charley O'Leary,0.465,0.0,0.0,null,loser
1909,Detroit Tigers,Boss Schmidt,0.508,0.689,0.181,up,loser
1909,Detroit Tigers,Oscar Stanage,0.639,0.4,0.0,null,loser
1909,Detroit Tigers,Ed Summers,0.26,0.0,0.0,null,loser
1909,Detroit Tigers,Ed Willett,0.519,0.0,0.0,null,loser
1909,Detroit Tigers,Ralph Works,0.118,NaN,0.0,null,loser
1909,Pittsburgh Pirates,Ed Abbaticchio,0.632,0.0,0.0,null,winner
1909,Pittsburgh Pirates,Bill Abstein,0.646,0.618,0.028000057,down,winner
1909,Pittsburgh Pirates,Babe Adams,0.2,0.1,0.0,null,winner
1909,Pittsburgh Pirates,Bobby Byrne,0.618,0.625,0.007000029,up,winner
1909,Pittsburgh Pirates,Howie Camnitz,0.392,0.0,0.0,null,winner
1909,Pittsburgh Pirates,Fred Clarke,0.756,0.926,0.17000002,up,winner
1909,Pittsburgh Pirates,George Gibson,0.686,0.589,0.097,down,winner
1909,Pittsburgh Pirates,Ham Hyatt,0.791,0.2,0.0,null,winner
1909,Pittsburgh Pirates,Tommy Leach,0.705,0.949,0.24400002,up,winner
1909,Pittsburgh Pirates,Lefty Leifield,0.511,0.0,0.0,null,winner
1909,Pittsburgh Pirates,Nick Maddox,0.596,0.0,0.0,null,winner
1909,Pittsburgh Pirates,Dots Miller,0.725,0.586,0.139,down,winner
1909,Pittsburgh Pirates,Paddy O'Connor,0.688,0.0,0.0,null,winner
1909,Pittsburgh Pirates,Deacon Phillippe,0.188,0.0,0.0,null,winner
1909,Pittsburgh Pirates,Honus Wagner,0.909,0.967,0.058000028,up,winner
1909,Pittsburgh Pirates,Vic Willis,0.356,0.0,0.0,null,winner
1909,Pittsburgh Pirates,Chief Wilson,0.677,0.346,0.331,down,winner
1910,Chicago Cubs,Jimmy Archer,0.663,0.455,0.0,null,loser
1910,Chicago Cubs,Ginger Beaumont,0.716,0.333,0.0,null,loser
1910,Chicago Cubs,Mordecai Brown,0.443,0.0,0.0,null,loser
1910,Chicago Cubs,Frank Chance,0.788,0.882,0.09400004,up,loser
1910,Chicago Cubs,King Cole,0.53,0.0,0.0,null,loser
1910,Chicago Cubs,Solly Hofman,0.867,0.688,0.0,null,loser
1910,Chicago Cubs,John Kane,0.628,NaN,0.0,null,loser
1910,Chicago Cubs,Johnny Kling,0.714,0.22,0.0,null,loser
1910,Chicago Cubs,Harry McIntire,0.633,0.0,0.0,null,loser
1910,Chicago Cubs,Tom Needham,0.537,0.0,0.0,null,loser
1910,Chicago Cubs,Orval Overall,0.38,0.0,0.0,null,loser
1910,Chicago Cubs,Jack Pfiester,0.234,0.0,0.0,null,loser
1910,Chicago Cubs,Ed Reulbach,0.274,NaN,0.0,null,loser
1910,Chicago Cubs,Lew Richie,0.596,NaN,0.0,null,loser
1910,Chicago Cubs,Frank Schulte,0.809,1.062,0.25300002,up,loser
1910,Chicago Cubs,Jimmy Sheckard,0.729,1.071,0.0,null,loser
1910,Chicago Cubs,Harry Steinfeldt,0.64,0.25,0.39,down,loser
1910,Chicago Cubs,Joe Tinker,0.719,0.844,0.125,up,loser
1910,Chicago Cubs,Heinie Zimmerman,0.72,0.572,0.148,down,loser
1910,Philadelphia Athletics,Home Run Baker,0.721,1.095,0.374,up,winner
1910,Philadelphia Athletics,Jack Barry,0.673,0.669,0.0039999485,down,winner
1910,Philadelphia Athletics,Chief Bender,0.677,0.762,0.0,null,winner
1910,Philadelphia Athletics,Eddie Collins,0.8,1.097,0.297,up,winner
1910,Philadelphia Athletics,Jack Coombs,0.512,0.846,0.0,null,winner
1910,Philadelphia Athletics,Harry Davis,0.641,1.006,0.36500007,up,winner
1910,Philadelphia Athletics,Topsy Hartsel,0.63,0.4,0.0,null,winner
1910,Philadelphia Athletics,Jack Lapp,0.596,0.5,0.0,null,winner
1910,Philadelphia Athletics,Bris Lord,0.684,0.49,0.194,down,winner
1910,Philadelphia Athletics,Danny Murphy,0.774,1.129,0.35499996,up,winner
1910,Philadelphia Athletics,Amos Strunk,0.748,0.794,0.0,null,winner
1910,Philadelphia Athletics,Ira Thomas,0.662,0.688,0.0,null,winner
1911,New York Giants,Red Ames,0.284,1.0,0.0,null,loser
1911,New York Giants,Beals Becker,0.713,0.0,0.0,null,loser
1911,New York Giants,Doc Crandall,0.667,1.75,0.0,null,loser
1911,New York Giants,Josh Devore,0.74,0.408,0.33200002,down,loser
1911,New York Giants,Larry Doyle,0.924,0.882,0.041999996,down,loser
1911,New York Giants,Art Fletcher,0.829,0.304,0.525,down,loser
1911,New York Giants,Buck Herzog,0.783,0.547,0.236,down,loser
1911,New York Giants,Rube Marquard,0.427,0.0,0.0,null,loser
1911,New York Giants,Christy Mathewson,0.452,0.661,0.0,null,loser
1911,New York Giants,Fred Merkle,0.773,0.461,0.312,down,loser
1911,New York Giants,Chief Meyers,0.824,0.7,0.12400001,down,loser
1911,New York Giants,Red Murray,0.781,0.087,0.694,down,loser
1911,New York Giants,Fred Snodgrass,0.781,0.366,0.41500002,down,loser
1911,New York Giants,Art Wilson,0.842,0.0,0.0,null,loser
1911,New York Giants,Hooks Wiltse,0.403,0.0,0.0,null,loser
1911,Philadelphia Athletics,Home Run Baker,0.887,1.108,0.22100002,up,winner
1911,Philadelphia Athletics,Jack Barry,0.677,0.947,0.27000004,up,winner
1911,Philadelphia Athletics,Chief Bender,0.36,0.182,0.0,null,winner
1911,Philadelphia Athletics,Eddie Collins,0.932,0.681,0.251,down,winner
1911,Philadelphia Athletics,Jack Coombs,0.774,0.5,0.0,null,winner
1911,Philadelphia Athletics,Harry Davis,0.57,0.458,0.11199999,down,winner
1911,Philadelphia Athletics,Jack Lapp,0.902,0.5,0.0,null,winner
1911,Philadelphia Athletics,Bris Lord,0.784,0.444,0.33999997,down,winner
1911,Philadelphia Athletics,Stuffy McInnis,0.787,NaN,0.0,null,winner
1911,Philadelphia Athletics,Danny Murphy,0.858,0.739,0.11899996,down,winner
1911,Philadelphia Athletics,Rube Oldring,0.726,0.6,0.12599999,down,winner
1911,Philadelphia Athletics,Eddie Plank,0.445,0.0,0.0,null,winner
1911,Philadelphia Athletics,Amos Strunk,0.683,NaN,0.0,null,winner
1911,Philadelphia Athletics,Ira Thomas,0.682,0.237,0.0,null,winner
1912,New York Giants,Red Ames,0.55,NaN,0.0,null,loser
1912,New York Giants,Beals Becker,0.747,0.333,0.0,null,loser
1912,New York Giants,Doc Crandall,0.798,0.0,0.0,null,loser
1912,New York Giants,Josh Devore,0.754,0.669,0.08499998,down,loser
1912,New York Giants,Larry Doyle,0.864,0.639,0.22500002,down,loser
1912,New York Giants,Art Fletcher,0.702,0.421,0.28100002,down,loser
1912,New York Giants,Buck Herzog,0.705,1.038,0.333,up,loser
1912,New York Giants,Rube Marquard,0.518,0.2,0.0,null,loser
1912,New York Giants,Christy Mathewson,0.626,0.333,0.0,null,loser
1912,New York Giants,Moose McCormick,0.909,0.5,0.0,null,loser
1912,New York Giants,Fred Merkle,0.823,0.667,0.15600002,down,loser
1912,New York Giants,Chief Meyers,0.918,0.848,0.06999999,down,loser
1912,New York Giants,Red Murray,0.734,0.88,0.14599997,up,loser
1912,New York Giants,Tillie Shafer,0.733,NaN,0.0,null,loser
